strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
010200040407,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010500010404,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020403040302,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020501070502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020501070707,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050500021003,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051301040401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071300110209,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030102030205,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040801010105,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071300090203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301010206,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
120301010408,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
120401030301,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120702010301,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
010100030202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031300050907,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040301100103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041503010105,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060102010306,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060300020401,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700031003,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071402020101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080302030305,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030402080106,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051002030303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051202060103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080801020105,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051002040402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051202020305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051202020502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070101080101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090300080203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
011000040202,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031403040501,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700060103,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201030502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102300020303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
103001020701,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111401030604,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
111401050405,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100106,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040302010302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051002030207,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080403010402,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111102020606,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100021006,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501070304,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700010304,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050100020103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051301050402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070802080601,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080500010303,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080801020101,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090203131306,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111401030601,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
031002080204,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031002080905,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300080601,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300010702,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110701040203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031501030504,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501080901,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040201050109,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041201040503,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030402040506,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030801010904,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031402020506,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070802040502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090203140302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102400100204,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020600030106,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030202010501,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030902020300,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500010405,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071000020703,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040601010404,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070900060702,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080202020503,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
101701021206,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010802040204,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030601070104,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030801020304,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201110502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060200011001,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080204020401,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100040807,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902010202,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
031800020605,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101702030702,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
011000050201,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031601010305,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070802040101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010500021706,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031501080204,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041501011402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020200020204,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031101030406,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501040303,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201080606,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120302030101,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601040404,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040302020902,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041100030202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041100030502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051401040602,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110902020504,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
031401030405,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031401030802,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010409,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070400020107,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070500050302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120100040902,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050702,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070801060204,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071300030802,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071402020609,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102701030205,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020700110503,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050200050106,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050902010204,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050902010703,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060200011004,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090402,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030202011004,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300110701,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071300070402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111003030606,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
020100070401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031200010404,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040601020809,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200041006,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070900020703,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071300120206,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020802080106,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090201080103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090201080701,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
103001020203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010500021502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030102020202,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030401010607,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040400020302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200120303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070500020302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070801060501,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110701070305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120602020408,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
031401050403,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
050902011205,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200090403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901060308,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
031401040203,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201040602,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070101050405,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120402020400,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030401020301,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010200020105,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040601050606,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051001020204,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201080203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080702040203,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
090201050701,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111401090101,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200070504,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080802030103,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040201,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
051202050404,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010802070405,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050200010301,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070300010203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302010708,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
010900040702,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071200070202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030501091402,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102050302,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120301090102,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030501030108,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300060206,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070200040201,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070700010402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111101030904,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110902020510,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
120701030703,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030102010402,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051002020402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201150404,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051202080904,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110100031104,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111403050202,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120301050306,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
010500030403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031300060209,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300060704,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102050504,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102080101,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300032204,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030601100301,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050301020103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060101040308,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110100100507,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010100041101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041100040303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070700060505,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071300011202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110100020603,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
011000010501,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030102011004,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300040109,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070400071103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010100010102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030901030104,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070600030706,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020700040604,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031800040702,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040202020507,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050200020202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071401050205,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102801010601,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102901010104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102901010207,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301010411,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
031602010507,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040103011003,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111101010204,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
020301050102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050100070801,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050500070402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
101702010101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010300031606,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020801110602,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030102010903,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030801030701,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060101050102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071300110501,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
121002020508,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030901030204,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201140905,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060200010303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070600050301,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080102080402,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701030202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120200070304,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060301,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
020401060203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030701010902,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700030304,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700050201,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500051008,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102901010101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031601081004,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031800040705,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060102080104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102300060404,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030101060205,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700050205,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700050802,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500050608,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070801041803,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080901000201,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
111401060103,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050901010803,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302090503,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030300040409,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051002040209,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070500070204,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102300031505,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
121004060305,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030300040611,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030402060906,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100040401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
103001040307,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
103001040502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031502010504,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031602020201,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071402011005,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120200060401,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121003030404,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
060102010401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080901000205,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
